login,CUSTOMER_ID,type,ANNOS,CAPTURE_DATE,MARKETPLACE_ID,ORDER_ID,order_datetime,CONDITION,ORD_TOT,model_name,pred_risk,bctry_cd,cctry_cd,sctry_cd,ictry_cd,emaildomain,paymeth,gls,asins,avs,isfba,hasprime,seg,fastlane,scid,comp_dayob,numitem,fingerprint,CLUSTER_AFN_ORDER_COUNT_03M,CLUSTER_AFN_ORDER_COUNT_12M,CLUSTER_AFN_ORDER_AMOUNT_03M,CLUSTER_AFN_ORDER_AMOUNT_12M,CUSTOMER_MFN_ORDER_COUNT_03M,CUSTOMER_MFN_ORDER_COUNT_12M,CUSTOMER_MFN_ORDER_AMOUNT_03M,CUSTOMER_MFN_ORDER_AMOUNT_12M,CUSTOMER_MFN_SI_12M,CUSTOMER_MFN_SI_03M,CLUSTER_DNR_SI_12M,CLUSTER_DNR_SI_03M,CLUSTER_SINS_12M,CLUSTER_SINS_03M,STATUS,unique_id,report_generation_date,ONR
abd,780567032302,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,112-0404895-7351436,2024-11-24T23:16:34,3,313.19,tier2,0.8388807996373133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,5d65bc025c76f86637be57b12c39d874,2024-11-24 00:00:00.000,0
abd,45435302102,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,1,114-5879785-0933837,2024-11-24T19:13:46,3,910.07,tier2,0.8208834882475496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,1f1a8d031fedd5b4b1b2776c9ed3246d,2024-11-24 00:00:00.000,0
abd,978736353502,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,114-7656031-8899463,2024-11-24T06:35:47,3,331.97,tier3,1.0,US,GE,US,,gmail.com,CC,147,"B08R5PH1VY,B0BQD58D96",,1.0,0.0,1.0,1.0,608808520.0,0.0,2.0,ru6Zqsk1WvWfKougASB0EQ==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,61e0aec02ba0bc465daae7c188472e3f,2024-11-24 00:00:00.000,0
abd,978518174902,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,113-1365913-0507439,2024-11-24T18:49:21,3,118.31,tier3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,8dfd2e6952104fe673c9d9b8ee3125a5,2024-11-24 00:00:00.000,0
abd,976908031902,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-5667051-4973842,2024-11-24T19:58:56,3,17.8,tier3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,71441c488be8d200197c087e2be4f496,2024-11-24 00:00:00.000,0
abd,972128340902,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,113-3127336-6545002,2024-11-24T13:18:25,3,12.94,tier1,0.3628079212037449,US,US,US,,yahoo.com,CC,263,"B0CH129PFH,B0CLF4XRDY",,1.0,1.0,7.0,1.0,634739775402.0,8.982536,2.0,5UbeAbRDlM1UMNtGW7QVOg==,64.0,193.0,2098.97,6126.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.146425,0.621734,0.0,0.0,N,65898d92acdf749ff985772cf2cafdaf,2024-11-24 00:00:00.000,0
abd,977144365602,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,114-1643768-9710656,2024-11-24T18:40:11,3,10.66,tier1,0.8003887169503244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,a24da972f60341ae23eec0e53aef5957,2024-11-24 00:00:00.000,0
abd,979068973802,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,114-2219933-2081855,2024-11-24T16:26:13,4,25.71,tier1,0.5630662184003493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,8f12e4f168165fa08e8e46a04af583a0,2024-11-24 00:00:00.000,0
abd,979029834802,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,114-5222384-3869816,2024-11-24T16:04:50,3,47.14,tier1,0.8336173665806851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,2ae370a903c735cabad1099a4e8c0132,2024-11-24 00:00:00.000,0
abd,977525896302,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,114-3256790-3053032,2024-11-24T23:03:07,3,31.75,tier3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,a40b337c19fce9b7e9a0b64ccc89f602,2024-11-24 00:00:00.000,0
abd,9493809605,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,1,111-3793017-2624255,2024-11-24T07:22:57,4,999.99,tier2,0.7213575587844574,US,AM,US,AM,mail.ru,CC,147,B0CRD9TV9V,IU,1.0,1.0,4.0,1.0,608808520.0,3158.305831,1.0,,15.0,129.0,5000.45,14575.96,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,cd389de4fc7d8331a6e6a0dbad31bf5b,2024-11-24 00:00:00.000,0
abd,978712782002,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-4783785-2380246,2024-11-24T06:30:16,4,96.28,tier3,1.0,US,US,US,,gmail.com,"CC,RA",63,"B0CMC3C3Z9,B0D187PJHJ",,1.0,1.0,1.0,1.0,608808520.0,0.0,2.0,e1TgDxM4oo7+9qmg50rxmA==,11.0,16.0,292.38,358.38,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,efde4e702dab44fb718287e9f65b0993,2024-11-24 00:00:00.000,0
abd,979134062602,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-2372905-9397841,2024-11-24T19:56:31,3,57.78,tier1,0.7410931749220873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,05913966692643813adb26463d4e51a5,2024-11-24 00:00:00.000,0
abd,21865230102,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,1,114-1561820-6679444,2024-11-24T13:39:29,3,1129.76,tier2,0.828175689661221,US,US,US,,gmail.com,CC,147,"B08SR7LPCD,B08WPRMVWB,B0BHJF2VRN,B0BMQJWBDM,B0BYR1BXC6,B0C3RYHZJQ,B0CKVZ2NZ1,B0CQHS7PLL",I3,1.0,0.0,1.0,0.0,608808520.0,875.736056,8.0,J/WZrkV7jSYg5qNcyPnrnw==,25.0,114.0,1690.21,7619.79,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,377f7144eddc1bfcdfae09a90731b4f0,2024-11-24 00:00:00.000,0
abd,978532265202,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,114-2551374-6865859,2024-11-24T11:51:28,3,53.49,tier3,1.0,US,US,US,,gmail.com,CC,79,B07TTJM615,,1.0,1.0,7.0,1.0,608808520.0,0.0,1.0,noxgB6GbSBA/b4K+/I0t3w==,0.0,1.0,0.0,15.98,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,N,44aed7495a1a6a0649e6279dd3e01db6,2024-11-24 00:00:00.000,0
abd,979197612502,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-7262621-0546641,2024-11-24T22:35:52,3,14.29,tier3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,eb1cf22e85e29bbb2b493c8dc4211ed3,2024-11-24 00:00:00.000,0
abd,976774159902,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,114-8515268-3856224,2024-11-24T12:33:40,3,309.98,tier2,0.8612259077168731,CO,CO,US,,gmail.com,CC,349,B0C8RR4WN3,,1.0,1.0,51.0,1.0,608808520.0,0.0,2.0,A2fDVjxSrSj/8ALxBP8N5A==,121132.0,295332.0,2167226.03,5116645.25,0.0,0.0,0.0,0.0,-1.0,-1.0,0.027183,0.042244,0.0,0.0,N,d78797f2600003daa048ffb32e56ad34,2024-11-24 00:00:00.000,0
abd,978966345002,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,112-0262640-5121017,2024-11-24T21:15:15,3,55.53,tier3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,c0eb531c5618ff0dcc2819807d82561d,2024-11-24 00:00:00.000,0
abd,913306014302,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,112-5707447-2940245,2024-11-22T20:00:19,5,304.2,tier2,0.7266909213145698,US,TR,US,,gmail.com,CC,147,B0BS4BP8FB,ID,1.0,0.0,1.0,1.0,608808520.0,0.0,1.0,F2Pg9AqMkrw6R2KEnFvcQg==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,I,29847b76d346c5f85d49bb9bab0f967c,2024-11-24 00:00:00.000,0
abd,978965467702,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-3711946-5126603,2024-11-24T13:37:45,4,16.03,tier3,1.0,US,US,US,,gmail.com,CC,199,"B07D3DTSDT,B0CWB4QGYB",,1.0,1.0,7.0,1.0,608808520.0,0.0,2.0,jC7xaIqF6CHi0fyL6o8Zvg==,1.0,6.0,2.99,36.98,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,8f046b4b7d801a80ee80d758a70d9030,2024-11-24 00:00:00.000,0
abd,973141121702,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,113-7030833-2464256,2024-11-24T13:09:00,3,23.74,tier1,0.5550012016278264,US,US,US,,gmail.com,CC,548,B082XG5LR8,,1.0,0.0,7.0,1.0,608808520.0,0.0,1.0,hkJMIkyWEq2IwZs5jIC4SA==,9.0,47.0,407.22,2346.89,0.0,0.0,0.0,0.0,-1.0,-1.0,38.645186,0.0,0.0,0.0,N,427de9169c70685dbad52fd613becf56,2024-11-24 00:00:00.000,0
abd,979014634802,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,114-4510510-6633069,2024-11-24T15:55:13,16,432.99,tier2,0.7470658346518048,US,US,US,US,gmail.com,CC,63,B0DDJZW3C9, Y,1.0,1.0,1.0,1.0,608808520.0,0.0,1.0,OUDrWMO9DMervQUy0pGf4w==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,0a6b2d74087041caa4b2a6cf3c1b34eb,2024-11-24 00:00:00.000,0
abd,978752974102,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-6845112-7501010,2024-11-24T07:46:30,4,306.05,tier2,0.7608168820145846,US,US,US,US,gmail.com,"CC,GC",147,B0BJLXMVMV,,1.0,1.0,1.0,1.0,608808520.0,0.0,1.0,PyWpvRkm5WoKLPPCY3s1UQ==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,33d32748bfe67f58da8f8b93346d80c4,2024-11-24 00:00:00.000,0
abd,852809843102,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,7,702-3284254-9764221,2024-11-24T09:44:13,3,5748.74,tier2,0.977412186410155,CA,CA,CA,,,CC,504,B0D4XRSLF7,,1.0,0.0,4.0,1.0,13.0,173.813736,1.0,,,,,,,,,,,,,,,,N,9a829b2516718fffd5ae3cc04d23663a,2024-11-24 00:00:00.000,0
aba,977911913102,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,113-8009062-6163452,2024-11-24T15:25:30,3,21.42,tier1,0.9596963473016412,US,GE,US,,gmail.com,CC,194,B004D2C5FY,,1.0,1.0,7.0,1.0,608808520.0,0.0,2.0,lziwrwzKKojjelXlm9U/Tg==,43.0,134.0,3904.73,12043.52,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,2f20e9cb0c893a952a80452958faf6ae,2024-11-24 00:00:00.000,0
aba,976120629502,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,114-0006492-9969064,2024-11-24T20:43:03,3,374.0,tier2,0.7275539018560991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,407e06ce8338eb13182277e4c70d8e4a,2024-11-24 00:00:00.000,0
aba,979075545202,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-5408305-3729064,2024-11-24T17:58:16,3,322.26,tier2,0.7832810646394608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,3f1d02335fe97c5c2bb87d6753c29474,2024-11-24 00:00:00.000,0
aba,978630680202,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-4448962-9235451,2024-11-24T02:15:19,4,8.69,tier3,1.0,US,US,US,,gmail.com,CC,107,B0DGQ41KBF,,1.0,1.0,7.0,1.0,560374885802.0,0.0,1.0,OUDrWMO9DMervQUy0pGf4w==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,522d9ea93c714570e5e4ca4c7d58d96d,2024-11-24 00:00:00.000,0
aba,973935357502,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,113-8538741-1948214,2024-11-25T00:29:13,3,804.31,tier2,0.8834882774720035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,ca9d20099f1164e81de1b1637d5884a3,2024-11-24 00:00:00.000,0
aba,961310257402,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,112-2458834-3824260,2024-11-24T16:49:52,3,154.99,tier1,0.4094960147756089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,d272dce3c3275adf44bec1284261cc20,2024-11-24 00:00:00.000,0
aba,978608505002,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,114-4805397-0504262,2024-11-24T04:01:27,4,23.86,tier1,0.5725277539904962,GB,GB,US,,gmail.com,CC,201,B0BGQFW6DV,,1.0,1.0,7.0,1.0,195401297402.0,0.0,1.0,OUDrWMO9DMervQUy0pGf4w==,187068.0,195642.0,3259775.16,3411417.81,0.0,0.0,0.0,0.0,-1.0,-1.0,0.008307,0.008693,0.0,0.0,N,f2b411ef4c0ca11d3391fb834df18f69,2024-11-24 00:00:00.000,0
aba,978499525202,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,114-3843353-6882655,2024-11-24T09:31:19,4,36.08,tier3,1.0,US,GE,US,,gmail.com,CC,79,B079M8FPTW,,1.0,1.0,7.0,1.0,608808520.0,0.0,1.0,fs1kN1ngq01qR7cx7xHRfg==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,2046e1f58200983617ed7f280bc3c97d,2024-11-24 00:00:00.000,0
aba,978689550702,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-5848517-3453837,2024-11-24T04:20:10,3,336.94,tier3,1.0,US,US,US,,gmail.com,CC,147,B0D1548FK1,,1.0,1.0,1.0,0.0,608808520.0,0.0,2.0,zO+lNOKWphS8poKb9imN4Q==,2.0,34.0,176.34,1500.56,0.0,0.0,0.0,0.0,-1.0,-1.0,5.131418,43.665646,0.0,0.0,N,89ac363aa0a72d578c3df75cacd5d50e,2024-11-24 00:00:00.000,0
aba,965233953602,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,1,111-0517046-7065861,2024-11-25T00:03:24,3,960.98,tier2,0.7141762188339474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6856d7113fa30b071a9dd340bda5b051,2024-11-24 00:00:00.000,0
aba,978954980602,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,114-8704921-0962637,2024-11-24T13:59:50,3,38.48,tier1,0.3889048449502952,US,US,US,,gmail.com,CC,193,"B07VDWQMTZ,B0B74P8PSH",,1.0,1.0,51.0,1.0,14098496515.0,0.0,2.0,D0BOXgG8cR+RT4NtcEOHlg==,6.0,28.0,719.53,1993.4,0.0,0.0,0.0,0.0,-1.0,-1.0,9.905689,0.0,0.0,0.0,N,98b6da9c2a2d5e0c6aa3d1ae6a945db4,2024-11-24 00:00:00.000,0
aba,977224554502,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,114-4796900-0038665,2024-11-24T06:46:45,3,291.59,tier3,1.0,US,US,US,US,hotmail.com,CC,"23,107,147","B07H289S7C,B082Z1YYRK,B08GK9LCRW,B08TZY4MSR,B09DSPD3S5,B0BY8ZFGWY,B0CHDSH9LD,B0D9HW6Q57",,1.0,1.0,1.0,1.0,608808520.0,0.0,8.0,TlJwtNvZ9RWNoF0LGuz3EQ==,33.0,142.0,2476.15,8866.97,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,106a179adce9666d5afcf8e630a9ac73,2024-11-24 00:00:00.000,0
aba,94372517702,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,7,702-7324255-9135421,2024-11-23T12:23:56,4,4293.99,tier2,0.8988867377833614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,3cfce0037db1227db5cae3a0d951d39c,2024-11-24 00:00:00.000,0
aba,977413016602,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-9352844-1228248,2024-11-24T08:51:23,4,12.72,tier1,0.9159315843710584,BS,BS,US,,gmail.com,CC,121,B08N6BXXT5,,1.0,1.0,7.0,1.0,106563151102.0,2.128207,1.0,zztSGtMht9yPF/NRChUvnQ==,505.0,1064.0,23963.64,71568.4,0.0,0.0,0.0,0.0,-1.0,-1.0,0.406758,0.0,0.0,0.0,N,87c8b924d6b5757b8cb7d96cb04b55e5,2024-11-24 00:00:00.000,0
aba,978976660302,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-7728091-7820213,2024-11-24T14:17:54,3,19.56,tier3,1.0,US,US,US,,gmail.com,CC,465,B0CQMRKRV5,,1.0,1.0,7.0,1.0,608808520.0,0.0,1.0,2nToxSUkpei2MGm4rN3S6w==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,f1681d88d85c2e1625947391edac007f,2024-11-24 00:00:00.000,0
aba,978938807202,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,112-1114061-5153043,2024-11-24T13:08:49,3,61.82,tier1,0.7251516332040897,US,US,US,,gmail.com,CC,21,"B07B7S5TCX,B0856M5FPC,B0CF4XJW7W",,1.0,1.0,7.0,1.0,28502525402.0,0.0,3.0,eObgWcqjc7QGDB7MseE6tQ==,49.0,272.0,1286.13,10949.63,0.0,0.0,0.0,0.0,-1.0,-1.0,0.374259,0.0,0.0,0.0,N,d13a50e8bf82f7ad8c529899dc06fbfe,2024-11-24 00:00:00.000,0
aba,603069572702,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,7,701-5205825-0089045,2024-11-24T20:09:18,20,5598.93,tier2,0.972285351234044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,bb671b6ae1626818331eba9cbd689881,2024-11-24 00:00:00.000,0
aba,964955228902,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,113-3422279-5952214,2024-11-24T09:08:23,4,72.71,tier1,0.8248212881881781,US,AR,US,AR,gmail.com,CC,263,B00BJ5O5ZG,,1.0,0.0,7.0,1.0,1511684301.0,0.0,1.0,OUDrWMO9DMervQUy0pGf4w==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,fd8899723187522614df62380529597e,2024-11-24 00:00:00.000,0
aba,979018204802,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,113-1169289-5965027,2024-11-24T15:26:39,3,49.27,tier1,0.543645033265584,US,US,US,,,CC,194,"B09F8FZ18G,B09LD7WRVS,B09LD8T445",,1.0,1.0,7.0,1.0,608808520.0,0.0,3.0,mbEhJorREttpiYOX+ccVIQ==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,9f5351002613649b9c73325b7d9b335c,2024-11-24 00:00:00.000,0
aba,34965155915,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,1,113-1398064-6015458,2024-11-24T09:38:51,4,1178.49,tier2,0.7379616984522523,US,US,US,,gmail.com,CC,147,B0CRDCXRK2,I3,1.0,1.0,4.0,1.0,608808520.0,222.632508,1.0,YIE+eeZT4pAGas1D0kmBPg==,14.0,59.0,570.15,1746.68,0.0,0.0,0.0,0.0,-1.0,-1.0,1.087205,0.0,0.0,0.0,N,28435acbf289d2f22f7ae69942c70e35,2024-11-24 00:00:00.000,0
aba,977211302402,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-0542059-5659456,2024-11-24T12:58:38,4,355.02,tier2,0.8572790661133591,US,PE,US,,gmail.com,CC,107,B0DGHYQ1VJ,ID,1.0,1.0,1.0,1.0,608808520.0,1.686044,1.0,DOVvtQqum/qvDstFWRnm3g==,12.0,31.0,1417.72,4403.8,0.0,0.0,0.0,0.0,-1.0,-1.0,0.331759,0.0,0.0,0.0,N,b5fed443be660c38ba7dc8f458285468,2024-11-24 00:00:00.000,0
aba,40552019405,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,7,702-9714678-6672227,2024-11-24T14:27:09,24,3963.74,tier2,0.7366267760296296,CA,CA,CA,,,CC,200,B0C4KF7844,I3,1.0,0.0,4.0,0.0,631246029302.0,3193.598124,1.0,OUDrWMO9DMervQUy0pGf4w==,,,,,,,,,,,,,,,N,608646a308110c0d64f8bd98abeb3053,2024-11-24 00:00:00.000,0
aba,919123913902,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,112-3589047-9443462,2024-11-24T08:46:52,3,144.93,tier1,0.6571801660747352,,,,,,,,,,,,,,,,,,224.0,894.0,23922.58,94672.7,0.0,0.0,0.0,0.0,-1.0,-1.0,0.948246,0.995503,0.0,0.0,N,7d80640ed399f0b6719f0ae157a048e9,2024-11-24 00:00:00.000,0
aba,808584525412,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,113-0870002-6792233,2024-11-24T06:26:08,4,720.28,tier2,0.7233703409953595,TR,TR,US,,gmail.com,CC,"60,199,325","B003PMQMK2,B01E89PQT8,B076HVJJVR,B07JL8WLDQ,B089H18ZZB,B08D559HFQ,B0B2JR9DHQ,B0CDJPRTBQ",ID,1.0,1.0,3.0,1.0,608808520.0,18.128244,22.0,OUDrWMO9DMervQUy0pGf4w==,593.0,2018.0,37631.04,115023.11,0.0,0.0,0.0,0.0,-1.0,-1.0,0.834658,0.304217,0.0,0.0,N,667363b945e5362df7d9c8d866b5b01f,2024-11-24 00:00:00.000,0
aba,978932057602,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-8459063-4475423,2024-11-24T14:01:17,3,34.9,tier3,1.0,US,US,US,,,CC,60,B0000CBILQ,I7,1.0,0.0,7.0,1.0,608808520.0,0.0,1.0,jC7xaIqF6CHi0fyL6o8Zvg==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,ae5d408e7321464fcb4211387c8313f0,2024-11-24 00:00:00.000,0
aba,407296202502,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,7,702-5984907-0587413,2024-11-24T21:11:09,20,3107.73,tier2,0.984527799254133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,0a99751f43202992dd41c8f7fef6f271,2024-11-24 00:00:00.000,0
aba,613577801512,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,35691,405-9007844-7980320,2024-11-24T15:45:10,3,121.31,tier2,0.5078989693625208,IT,,IT,,,"CC,GC",86,B0C4YV9PBC,ID,1.0,0.0,4.0,1.0,156416094312.0,295.019546,1.0,QzejELVTreyW1zpSeB0KaA==,,,,,,,,,,,,,,,N,810ca57d86c5b29a495340988470fe29,2024-11-24 00:00:00.000,0
aba,978183200802,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,1,114-1711117-3569046,2024-11-24T13:37:21,3,3717.32,tier1,0.8940413041562911,US,US,US,US,gmail.com,CC,86,B08BX8189V,,1.0,1.0,3.0,1.0,608808520.0,1.072708,2.0,e0bwLYK4U2ZKiPKeCvsPHA==,2.0,3.0,232.06,274.37,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,89698727c33afb5a51683033bde31db7,2024-11-24 00:00:00.000,0
aba,978775130602,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-0227422-2119452,2024-11-24T07:44:26,3,606.93,tier2,0.7164656659081095,TW,TW,US,,gmail.com,CC,23,"B09XXW54QG,B0B25H1NYH",,1.0,0.0,1.0,1.0,608808520.0,0.0,6.0,U68ayDfxfejZbNJBWYcmHA==,92.0,225.0,7254.08,14065.91,0.0,0.0,0.0,0.0,-1.0,-1.0,0.485642,0.0,0.0,0.0,N,afbcd9a373456e0031a5046b66be8276,2024-11-24 00:00:00.000,0
aba,978314073402,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,7,702-9548587-9188228,2024-11-24T20:32:00,20,3096.18,tier2,0.9806434332499812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0e638e61d2353e509c3b57c935649587,2024-11-24 00:00:00.000,0
aba,978813221102,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-9609116-8524251,2024-11-24T09:12:15,3,59.55,tier1,0.891761463227458,US,US,US,US,gmail.com,CC,194,B00FULYKG4,,1.0,1.0,7.0,1.0,100555705202.0,0.0,1.0,E3e7GdbDsGdDm5VK/Mh2bw==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,4d423fe505f575a7bd1760462835baf5,2024-11-24 00:00:00.000,0
aba,922067719202,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,7,701-1885415-2635426,2024-11-24T09:20:22,20,3389.99,tier2,0.9970857373974116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,f37affac21750b88edcd46a696cca11a,2024-11-24 00:00:00.000,0
